X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-72.337408,48.594436,0,Jeanne-Mance,du Pays-des-Bleuets,623 Rue Principale,Saint-Prime,Québec,G8J 1T3,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.594436","-72.337408",G8J 1T3,Murs,LSST RSST et CSTC,Établissement scolaire
-72.337734,48.592461,0,Pie Xii,du Pays-des-Bleuets,128 Avenue Albert-Prime,Saint-Prime,Québec,G8J 1L2,Planchers murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.592461","-72.337734",G8J 1L2,Planchers murs,LSST RSST et CSTC,Établissement scolaire
-70.486583,46.213927,0,Polyvalente Des Abénaquis,de la Beauce-Etchemin,2105 23E Avenue,Saint-Prosper,Québec,G0M 1Y0,Murs intérieurs murs périphériques et plafonds et revêtements de plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.213927","-70.486583",G0M 1Y0,Murs intérieurs murs périphériques et plafonds et revêtements de plancher,LSST RSST et CSTC,Établissement scolaire
-70.754595,46.795451,0,Cfer De Bellechasse,CS Côte du Sud,3 Avenue Du Couvent,Saint-Raphael,Québec,G0R 4C0,Murs et plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.795451","-70.754595",G0R 4C0,Murs et plafonds,LSST RSST et CSTC,Établissement scolaire
-70.752307,46.793818,0,La Source,CS Côte du Sud,88 Rue Du Foyer,Saint-Raphael,Québec,G0R 4C0,planchertuiles,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.793818","-70.752307",G0R 4C0,planchertuiles,LSST RSST et CSTC,Établissement scolaire
-74.761391,46.010796,0,Le Carrefour,des Laurentides,259 Rue Amherst,Saint-Rémi-d’Amherst,Québec,J0T 2L0,CRÉPI MURS ET PLAFONDS-TUILES VINYLE ET COLLE-ISOLATION CONDUITS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.010796","-74.761391",J0T 2L0,CRÉPI MURS ET PLAFONDS-TUILES VINYLE ET COLLE-ISOLATION CONDUITS,LSST RSST et CSTC,Établissement scolaire
-70.585445,45.749928,0,École Bellarmin,de la Beauce-Etchemin,12 Rue Nadeau,Saint-Robert-Bellarmin,Québec,G0M 2E0,Murs intérieurs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.749928","-70.585445",G0M 2E0,Murs intérieurs,LSST RSST et CSTC,Établissement scolaire
-73.596587,45.860727,0,École Secondaire De L'Achigan / Centre De Formation De L'Achigan,des Samares,60 Montée Rémi-Henri,Saint-Roch-de-l'Achigan,Québec,J0K 3H0,Murs plafonds tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.860727","-73.596587",J0K 3H0,Murs plafonds tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.156613,45.891512,0,Saint Roch,de Sorel-Tracy,890 Saint-Pierre,Saint-Roch-de-Richelieu,Québec,J0L 2M0,mur et plafond de  crépi de ciment et platre de finition -plancher-,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.891512","-73.156613",J0L 2M0,mur et plafond de  crépi de ciment et platre de finition -plancher-,LSST RSST et CSTC,Établissement scolaire
-70.182929,47.308487,0,La Marée-Montante,de Kamouraska - Rivière-du-Loup,1032 Rue De La Seigneurie,Saint-Roch-des-Aulnaies,Québec,G0R 4E0,Mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"47.308487","-70.182929",G0R 4E0,Mur,LSST RSST et CSTC,Établissement scolaire
-71.091808,45.784853,0,De Saint-Romain,des Hauts-Cantons,105 Rue Du Couvent,Saint-Romain,Québec,G0Y 1L0,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.784853","-71.091808",G0Y 1L0,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-72.026227,46.163468,0,École De La Croisée,des Bois-Francs,11 Rue Saint-Pierre,Saint-Rosaire,Québec,G0Z 1K0,Murs plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.163468","-72.026227",G0Z 1K0,Murs plafond plancher,LSST RSST et CSTC,Établissement scolaire
-72.205156,46.068297,0,École Centrale,des Bois-Francs,471 3E Rang,Saint-Samuel,Québec,G0Z 1G0,Murs plafond plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.068297","-72.205156",G0Z 1G0,Murs plafond plancher,LSST RSST et CSTC,Établissement scolaire
-70.877871,46.416017,0,École Saints-Anges,de la Beauce-Etchemin,320 Rue Des Érables,Saints-Anges,Québec,G0S 3E0,Murs intérieurs murs périphériques et plafonds (rez-de-chaussée),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.416017","-70.877871",G0S 3E0,Murs intérieurs murs périphériques et plafonds (rez-de-chaussée),LSST RSST et CSTC,Établissement scolaire
-74.154551,45.896346,0,Pavillon De La Vallée,des Laurentides,167 Rue Principale,Saint-Sauveur,Québec,J0R 1R6,CRÉPI MURS ET PLAFOND-ISOLANT CONDUIT-TUILES VINYLE-ISOLANTS CONDUITS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.896346","-74.154551",J0R 1R6,CRÉPI MURS ET PLAFOND-ISOLANT CONDUIT-TUILES VINYLE-ISOLANTS CONDUITS,LSST RSST et CSTC,Établissement scolaire
-74.159917,45.896469,0,Pavillon Marie-Rose,des Laurentides,35 Rue Filion C.P. 5146,Saint-Sauveur,Québec,J0R 1R0,CRÉPI MURS-TUILES VINYLE-ISOLATION CONDUITS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.896469","-74.159917",J0R 1R0,CRÉPI MURS-TUILES VINYLE-ISOLATION CONDUITS,LSST RSST et CSTC,Établissement scolaire
-73.14548,45.124597,0,Capitaine-Luc-Fortin Édifice Saint-Joseph,des Hautes-Rivières,610 Rue Principale,Saint-Sébastien,Québec,J0J 2C0,Plafond mur plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.124597","-73.145480",J0J 2C0,Plafond mur plancher,LSST RSST et CSTC,Établissement scolaire
-70.968703,45.782117,0,Des Sommets,des Hauts-Cantons,287 Rue De La Fabrique,Saint-Sébastien,Québec,G0Y 1M0,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.782117","-70.968703",G0Y 1M0,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-72.505514,46.670083,0,La Croisière,de l'Énergie,40 Boul. Saint-Louis,Saint-Séverin,Québec,G0X 2B0,Murs plafond et plancher.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.670083","-72.505514",G0X 2B0,Murs plafond et plancher.,LSST RSST et CSTC,Établissement scolaire
-69.043958,48.201477,0,De La Joie,Commission scolaire du Fleuve-et-des-Lacs,19 Rue De L'Église,Saint-Simon,Québec,G0L 4C0,100%,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.201477","-69.043958",G0L 4C0,100%,LSST RSST et CSTC,Établissement scolaire
-74.131725,45.179213,0,Notre-Dame-De-L’Assomption,de la Vallée-des-Tisserands,115 Centrale,Saint-Stanislas-de-Kostka,Québec,J0S 1W0,PLAFONDS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.179213","-74.131725",J0S 1W0,PLAFONDS,LSST RSST et CSTC,Établissement scolaire
-73.363119,45.824299,0,Aux-Quatre-Vents,des Affluents,903 Rue Notre-Dame,Saint-Sulpice,Québec,J5W 3W4,Crépis décoratifs plâtre sur ciment calorifuge et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.824299","-73.363119",J5W 3W4,Crépis décoratifs plâtre sur ciment calorifuge et plafond,LSST RSST et CSTC,Établissement scolaire
-71.221649,46.366494,0,École L’Astrale,de la Beauce-Etchemin,423 Rue Principale,Saint-Sylvestre,Québec,G0S 3C0,Calorifuge murs intérieurs et murs périphériques,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.366494","-71.221649",G0S 3C0,Calorifuge murs intérieurs et murs périphériques,LSST RSST et CSTC,Établissement scolaire
-74.418559,45.297483,0,Soulanges,Lester B. Pearson,1135 Chemin Saint-Georges,Saint-Télesphore,Québec,J0P 1Y0,Des matériaux susceptibles d’en contenir(murs),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.297483","-74.418559",J0P 1Y0,Des matériaux susceptibles d’en contenir(murs),LSST RSST et CSTC,Établissement scolaire
-70.485885,45.9367,0,École Des Bois-Francs,de la Beauce-Etchemin,632 Rue Du Collège,Saint-Théophile,Québec,G0M 2A0,Murs intérieurs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.936700","-70.485885",G0M 2A0,Murs intérieurs,LSST RSST et CSTC,Établissement scolaire
-72.563417,46.727078,0,La Providence,de l'Énergie,460 Rue Du Couvent,Saint-Tite,Québec,G0X 3H0,Murs plafond plancher et calorifugeage.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.727078","-72.563417",G0X 3H0,Murs plafond plancher et calorifugeage.,LSST RSST et CSTC,Établissement scolaire
-72.561553,46.730757,0,Paul-Le Jeune,de l'Énergie,405 Boul. Saint-Joseph,Saint-Tite,Québec,G0X 3H0,Murs plafond plancher et calorifugeage.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.730757","-72.561553",G0X 3H0,Murs plafond plancher et calorifugeage.,LSST RSST et CSTC,Établissement scolaire
-72.097196,46.064794,0,École Cœur-Immaculée,des Bois-Francs,1641 Route 161,Saint-Valère,Québec,G0P 1M0,Murs plafond plancher tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.064794","-72.097196",G0P 1M0,Murs plafond plancher tuyauterie,LSST RSST et CSTC,Établissement scolaire
-68.666582,48.337754,0,Saint-Rosaire,des Phares,159 Rue Principale,Saint-Valérien,Québec,G0L 4E0,Crépi cimentaire sur les murs de fondation à l'extérieur du bâtiment.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.337754","-68.666582",G0L 4E0,Crépi cimentaire sur les murs de fondation à l'extérieur du bâtiment.,LSST RSST et CSTC,Établissement scolaire
-70.821825,46.893273,0,La Ruche De Lanaudière,CS Côte du Sud,364 Rue Principale,Saint-Vallier,Québec,G0R 4J0,plafond texturé mur ciment plâtre sur béton,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.893273","-70.821825",G0R 4J0,plafond texturé mur ciment plâtre sur béton,LSST RSST et CSTC,Établissement scolaire
-67.412292,48.616733,0,École St-Vianney,des Monts-et-Marées,170 Avenue Centrale,Saint-Vianney,Québec,G0J 3J0,Crépi cimentaire sur les murs et les plafonds au rez-de-chaussé le plâtre sur les murs à l'étage 1 carreaux et la colle des plancher au rez-de-chaussé ciment à joint sur les murs à grandeur de l'école ciment à joint au plafond au rez-de-chaussé et dans la composition de la toiture,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.616733","-67.412292",G0J 3J0,Crépi cimentaire sur les murs et les plafonds au rez-de-chaussé le plâtre sur les murs à l'étage 1 carreaux et la colle des plancher au rez-de-chaussé ciment à joint sur les murs à grandeur de l'école ciment à joint au plafond au rez-de-chaussé et dans la,LSST RSST et CSTC,Établissement scolaire
-70.903514,46.147529,0,École Le Tremplin,de la Beauce-Etchemin,119 Rue Des Écoliers,Saint-Victor,Québec,G0M 2B0,Plafonds et revêtements de planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.147529","-70.903514",G0M 2B0,Plafonds et revêtements de planchers,LSST RSST et CSTC,Établissement scolaire
-73.670057,45.603363,0,Bois-Joli,de Laval,955 Rue Miville-Déchêne,Saint-Vincent-de-Paul,Québec,H7E 3A9,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.603363","-73.670057",H7E 3A9,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-73.654699,45.610477,0,Jean-Xxiii,de Laval,1100 Avenue Jean Xxiii,Saint-Vincent-de-Paul,Québec,H7C 0C4,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.610477","-73.654699",H7C 0C4,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-73.659801,45.596753,0,L'Envol,de Laval,3661 Boul. De La Concorde Est,Saint-Vincent-de-Paul,Québec,H7E 2E1,Murs plafonds Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.596753","-73.659801",H7E 2E1,Murs plafonds Planchers,LSST RSST et CSTC,Établissement scolaire
-70.361157,46.125491,0,École Des Sommets,de la Beauce-Etchemin,675 12E Avenue,Saint-Zacharie,Québec,G0M 2C0,Calorifuge (sous-sol) murs intérieus murs péphériques plafonds et revêtements de planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.125491","-70.361157",G0M 2C0,Calorifuge (sous-sol) murs intérieus murs péphériques plafonds et revêtements de planchers,LSST RSST et CSTC,Établissement scolaire
-70.952054,46.061863,0,École Curé-Beaudet,de la Beauce-Etchemin,24 Rue Du Collège,Sait-Éphrem-de-Beauce,Québec,G0M 1R0,Murs intérieurs et revêtements de planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.061863","-70.952054",G0M 1R0,Murs intérieurs et revêtements de planchers,LSST RSST et CSTC,Établissement scolaire
-74.122954,45.262358,0,Centre Du Nouvel Envol,de la Vallée-des-Tisserands,115 Rue St-Charles,Salaberry-de-Valleyfield,Québec,J6S 4A2,PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.262358","-74.122954",J6S 4A2,PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-74.151364,45.26002,0,Centre Saint-Joseph Artisan,de la Vallée-des-Tisserands,65 Rue Meloche,Salaberry-de-Valleyfield,Québec,J6S 1H9,CALORIFUGE,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.260020","-74.151364",J6S 1H9,CALORIFUGE,LSST RSST et CSTC,Établissement scolaire
-74.115299,45.240063,0,De La Baie-St-François,de la Vallée-des-Tisserands,70 Rue Louis Vi-Major,Salaberry-de-Valleyfield,Québec,J6T 3G2,CALORIFUGE,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.240063","-74.115299",J6T 3G2,CALORIFUGE,LSST RSST et CSTC,Établissement scolaire
-74.140171,45.246195,0,Dominique-Savio,de la Vallée-des-Tisserands,84 Boul. Quévillon,Salaberry-de-Valleyfield,Québec,J6T 3K3,PLAFONDS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.246195","-74.140171",J6T 3K3,PLAFONDS,LSST RSST et CSTC,Établissement scolaire
-74.127942,45.248607,0,Edgard-Hébert,de la Vallée-des-Tisserands,161 Rue Saint-Thomas,Salaberry-de-Valleyfield,Québec,J6T 4K1,PLANCHERS MURS CALORIFUGE,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.248607","-74.127942",J6T 4K1,PLANCHERS MURS CALORIFUGE,LSST RSST et CSTC,Établissement scolaire
-74.082452,45.277319,0,Élisabeth-Monette,de la Vallée-des-Tisserands,10 Rue Kent,Salaberry-de-Valleyfield,Québec,J6S 4T3,PLAFONDS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.277319","-74.082452",J6S 4T3,PLAFONDS,LSST RSST et CSTC,Établissement scolaire
-74.140171,45.246195,0,Frédéric-Girard,de la Vallée-des-Tisserands,84 Boul. Quévillon,Salaberry-de-Valleyfield,Québec,J6T 3K3,MURS PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.246195","-74.140171",J6T 3K3,MURS PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-74.140539,45.249357,0,Langlois,de la Vallée-des-Tisserands,316 Rue St-Jean-Baptiste,Salaberry-de-Valleyfield,Québec,J6T 2A9,PLANCHERS PLAFONDS MURS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.249357","-74.140539",J6T 2A9,PLANCHERS PLAFONDS MURS,LSST RSST et CSTC,Établissement scolaire
-74.130189,45.272791,0,Montpetit Valleyfield,de la Vallée-des-Tisserands,537 Rue Montpetit,Salaberry-de-Valleyfield,Québec,J6S 4A7,MURS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.272791","-74.130189",J6S 4A7,MURS,LSST RSST et CSTC,Établissement scolaire
-74.122204,45.253404,0,Notre-Dame-Du-St-Esprit,de la Vallée-des-Tisserands,92 Rue Des Syndics,Salaberry-de-Valleyfield,Québec,J6T 2R8,MURS ET PLAFONDS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.253404","-74.122204",J6T 2R8,MURS ET PLAFONDS,LSST RSST et CSTC,Établissement scolaire
-74.116921,45.26007,0,Sacré-Cœur Ste-Martine,de la Vallée-des-Tisserands,285 Rue Alphonse-Desjardins,Salaberry-de-Valleyfield,Québec,J6S 2P2,PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.260070","-74.116921",J6S 2P2,PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-74.116921,45.26007,0,Sacré-Cœur Valleyfield,de la Vallée-des-Tisserands,285 Rue Alphonse-Desjardins,Salaberry-de-Valleyfield,Québec,J6S 2P2,PLAFONDS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.260070","-74.116921",J6S 2P2,PLAFONDS,LSST RSST et CSTC,Établissement scolaire
-74.136517,45.268498,0,Saint-Agnès,de la Vallée-des-Tisserands,269 Rue Grande-Île,Salaberry-de-Valleyfield,Québec,J6S 3N3,MURS ET PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.268498","-74.136517",J6S 3N3,MURS ET PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-73.875395,45.315447,0,Saint-André,de la Vallée-des-Tisserands,86 Rue St-Laurent,Salaberry-de-Valleyfield,Québec,J6N 2Y8,MURS PLAFONDS PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.315447","-73.875395",J6N 2Y8,MURS PLAFONDS PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-74.109287,45.261815,0,Saint-Eugène Valleyfield,de la Vallée-des-Tisserands,415 Rue Dufferin,Salaberry-de-Valleyfield,Québec,J6S 2A9,CALORIFUGE,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.261815","-74.109287",J6S 2A9,CALORIFUGE,LSST RSST et CSTC,Établissement scolaire
-74.151364,45.26002,0,Saint-Joseph Artisan,de la Vallée-des-Tisserands,65 Rue Meloche,Salaberry-de-Valleyfield,Québec,J6S 1H7,PLANCHERS,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.260020","-74.151364",J6S 1H7,PLANCHERS,LSST RSST et CSTC,Établissement scolaire
-71.570107,45.338369,0,Sawyerville Elementary School,Eastern Townships,51 Rue Cookshire,Sawyerville,Québec,J0B 3A0,Plafond Mur  Plancher. Isolant Mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.338369","-71.570107",J0B 3A0,Plafond Mur  Plancher. Isolant Mécanique,LSST RSST et CSTC,Établissement scolaire
-67.686048,48.565878,0,École Ste-Marie - Sayabec,des Monts-et-Marées,2 Rue De L'Église,Sayabec,Québec,G0J 3K0,"Flocage(enduit texturé sur les murs) dans toute l'école pate cimentaire et carton ondulé sur certains tuyaux crépi cimentaire sur les plafond au sous-sol crépi cimentaire et plâtre sur les murs du rez-de- chaussé au 2 étage plâtre sur le plafond à l'étage 1 carreaux et colle de plancher à grandeur de
l'école et dans la composition de la toiture",Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.565878","-67.686048",G0J 3K0,Flocage(enduit texturé sur les murs) dans toute l'école pate cimentaire et carton ondulé sur certains tuyaux crépi cimentaire sur les plafond au sous-sol crépi cimentaire et plâtre sur les murs du rez-de- chaussé au 2 étage plâtre sur le plafond à l'étage,LSST RSST et CSTC,Établissement scolaire
-67.682253,48.564949,0,Polyvalente De Sayabec,des Monts-et-Marées,8 Rue Keable,Sayabec,Québec,G0J 3K0,"Pâte cimentaire sur la tuyauterie les conduites d'évacuations et les conduites de ventilation joint ignifuge sur les équipements au sous-sol carreaux de plancher au rez-de-chaussée et à l'étage 1 et
dans la composition de la toiture",Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.564949","-67.682253",G0J 3K0,Pâte cimentaire sur la tuyauterie les conduites d'évacuations et les conduites de ventilation joint ignifuge sur les équipements au sous-sol carreaux de plancher au rez-de-chaussée et à l'étage 1 et,LSST RSST et CSTC,Établissement scolaire
-71.275809,45.522022,0,Saint-Paul,des Hauts-Cantons,67 Rue De Ditton,Scotstown,Québec,J0B 3B0,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.522022","-71.275809",J0B 3B0,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-71.082177,46.507527,0,École L’Accueil,de la Beauce-Etchemin,15 Rue Armand-Claude,Scott,Québec,G0S 3G0,Calorifuge murs intérieurs murs périphériques et plafonds (sous-sol),Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.507527","-71.082177",G0S 3G0,Calorifuge murs intérieurs murs périphériques et plafonds (sous-sol),LSST RSST et CSTC,Établissement scolaire
-77.256292,48.390225,0,Concorde La,de l'Or-et-des-Bois,40 Route 386,Senneterre,Québec,J0Y 2M0,Plancher mur,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"48.390225","-77.256292",J0Y 2M0,Plancher mur,LSST RSST et CSTC,Établissement scolaire
